Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 32437.0062561, 0, 0.0, 0, 48.0473365, 137.088005, 0, 0, 0, 36.75, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 32976.0062866, 0, 0.0, 0, 50.8333778, 137.088005, 0, 0, 0, 30.4500007, 0, 0, 0, 0, 9.8898, 24.9218, 
0:0:0, 33544.0063781, 0, 0.0, 0, 53.9430656, 137.088005, 0, 0, 0, 36.75, 0, 0, 0, 0, 9.7643, 25.1529, 
0:0:0, 33598.0063781, 0, 0.0, 0, 53.9430656, 137.088005, 0, 0, 0, 36.75, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 34068.0065917, 0, 0.0, 0, 58.001728, 137.088005, 0, 0, 0, 51.4500007, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 34129.0065994, 0, 0.0, 0, 58.001728, 137.088005, 0, 0, 0, 51.4500007, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 34555.0066223, 0, 0.0, 0, 63.0064239, 137.088005, 0, 0, 0, 68.2499999, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 35006.0068359, 0, 0.0, 0, 67.9356612, 137.088005, 0, 0, 0, 73.5, 0, 0, 0, 0, 9.7643, 25.1529, 
0:0:0, 35444.0068664, 0, 0.0, 0, 68.6920394, 137.088005, 0, 0, 0, 11.5500001, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 35507.0068664, 0, 0.0, 0, 68.6920394, 137.088005, 0, 0, 0, 11.5500001, 0, 0, 0, 0, 9.7643, 25.798, 
0:0:0, 35881.0068969, 0, 0.0, 0, 69.1286163, 137.088005, 0, 0, 0, 6.3000001, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 36316.0068664, 0, 0.0, 0, 69.2226943, 137.088005, 0, 0, 0, 1.0499999, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 36372.0068664, 0, 0.0, 0, 69.2226943, 137.088005, 0, 0, 0, 1.0499999, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 36752.0068969, 0, 0.0, 0, 68.8579406, 137.088005, 0, 0, 0, -5.2499999, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 37195.0073318, 0, 0.0, 0, 67.6158752, 137.088005, 0, 0, 0, -17.8500003, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 37253.0073394, 0, 0.0, 0, 67.6158752, 137.088005, 0, 0, 0, -17.8500003, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 37646.0073852, 0, 0.0, 0, 66.4976348, 137.088005, 0, 0, 0, -15.75, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 38102.0073318, 0, 0.0, 0, 65.86454, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 38157.0073318, 0, 0.0, 0, 65.86454, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 38563.0073547, 0, 0.0, 0, 64.8901672, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 39032.0078124, 0, 0.0, 0, 64.0661163, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 39506.007843, 0, 0.0, 0, 63.2499656, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 39563.007843, 0, 0.0, 0, 63.2499656, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 39988.0078735, 0, 0.0, 0, 62.3281707, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8898, 25.798, 
0:0:0, 40476.007843, 0, 0.0, 0, 61.2907943, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 40532.007843, 0, 0.0, 0, 61.2907943, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 40972.0078735, 0, 0.0, 0, 60.5161628, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 41477.0080261, 0, 0.0, 0, 59.5971412, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 41548.0080261, 0, 0.0, 0, 59.5971412, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 41989.0080566, 0, 0.0, 0, 58.5558242, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 42508.0082092, 0, 0.0, 0, 57.8474922, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 42564.0082092, 0, 0.0, 0, 57.8474922, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 43036.0083007, 0, 0.0, 0, 56.8624725, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 43574.0083312, 0, 0.0, 0, 55.8797302, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8898, 25.798, 
0:0:0, 43630.0083618, 0, 0.0, 0, 55.8797302, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 44119.0085525, 0, 0.0, 0, 55.0122718, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 25.1529, 
0:0:0, 44173.0085525, 0, 0.0, 0, 55.0122718, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 25.1529, 
0:0:0, 44674.0086059, 0, 0.0, 0, 54.0763778, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 45240.0088043, 0, 0.0, 0, 52.9056968, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 45296.0088043, 0, 0.0, 0, 52.9056968, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 45820.00885, 0, 0.0, 0, 51.4265785, 137.088005, 0, 0, 0, -16.7999992, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 46420.0088195, 0, 0.0, 0, 49.9137916, 137.088005, 0, 0, 0, -16.7999992, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 46477.0088195, 0, 0.0, 0, 49.9137916, 137.088005, 0, 0, 0, -16.7999992, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 47038.0092773, 0, 0.0, 0, 48.2735175, 137.088005, 0, 0, 0, -17.8500003, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 47676.0093383, 0, 0.0, 0, 46.7573585, 137.088005, 0, 0, 0, -15.75, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 47731.0093383, 0, 0.0, 0, 46.7573585, 137.088005, 0, 0, 0, -15.75, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 48336.0093078, 0, 0.0, 0, 45.2637519, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 48399.0093078, 0, 0.0, 0, 45.2637519, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 49020.0097656, 0, 0.0, 0, 43.6489486, 137.088005, 0, 0, 0, -15.75, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 49729.0098266, 0, 0.0, 0, 42.0512199, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 49785.0098266, 0, 0.0, 0, 42.0512199, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 50460.007843, 0, 0.0, 0, 40.9583625, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 50522.007843, 0, 0.0, 0, 40.9583625, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 51209.0080108, 0, 0.0, 0, 39.992134, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 9.7643, 24.9218, 
0:0:0, 51264.0080108, 0, 0.0, 0, 39.992134, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 51976.0080566, 0, 0.0, 0, 39.014553, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 52764.0082397, 0, 0.0, 0, 37.9913558, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 52826.0082397, 0, 0.0, 0, 37.9913558, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 53573.0083312, 0, 0.0, 0, 37.0117187, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 53629.0083618, 0, 0.0, 0, 37.0117187, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 54405.0085754, 0, 0.0, 0, 36.0322837, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 54460.0085754, 0, 0.0, 0, 36.0322837, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 55261.0088043, 0, 0.0, 0, 34.980339, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 25.1529, 
0:0:0, 55317.0088195, 0, 0.0, 0, 34.980339, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 56144.0087966, 0, 0.0, 0, 33.8944091, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 56201.0088043, 0, 0.0, 0, 33.8944091, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 57055.0092773, 0, 0.0, 0, 32.8348693, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 57111.0092849, 0, 0.0, 0, 32.8348693, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 57996.0093383, 0, 0.0, 0, 31.7750453, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 58903.0093383, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -443.1000366, 0, 0, 0, 0, 9.7263, 25.798, 
0:0:0, 58956.0093383, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -443.1000366, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 59867.0098266, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 59916.0098266, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 60503.0117492, 0, 0.0, 0, 28.897541, 137.088005, 0, 0, 0, 305.5500183, 0, 0, 0, 0, 9.8080, 25.798, 
