Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
23:4:37, 29459.0058898, 10497, 0.0, 0.5039999, 0, 19.9799994, 0, 0, 0, 0, 40.6370811, -116.9448241, 1374.8041686, 0, 9.6016, 24.2913, 
23:4:38, 30459.0058898, 10497, 0.0, 0.4679999, 0, 19.9799994, 0, 0, 0, 0, 40.6370811, -116.9448241, 1375.2542419, 0, 9.5628, 24.2913, 
23:4:39, 31460.0060729, 10497, 0.0, 0.5399999, 0, 19.9799994, 0, 0, 0, 0, 40.6370811, -116.9448241, 1375.789154, 0, 9.6446, 24.2913, 
23:4:41, 32461.0062561, 10497, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6370811, -116.9448241, 1375.9751891, 0, 9.6446, 24.5243, 
23:4:41, 33460.0063781, 10497, 0.0, 0.5039999, 0, 19.9799994, 0, 0, 0, 0, 40.6370811, -116.9448241, 1376.0021667, 0, 9.5202, 24.1340, 
23:4:42, 34459.0066223, 10497, 0.0, 0.3239999, 0, 19.9799994, 0, 0, 0, 0, 40.6370811, -116.9448241, 1376.0372009, 0, 9.5628, 24.2913, 
23:4:43, 35460.0068664, 10498, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6370773, -116.9448241, 1376.2812194, 0, 9.6446, 24.2913, 
23:4:44, 36459.0068664, 10498, 0.0, 0.6479999, 0, 19.9799994, 0, 0, 0, 0, 40.6370773, -116.9448241, 1376.4462585, 0, 9.5628, 24.2913, 
23:4:45, 37459.0073547, 10498, 0.0, 0.5399999, 0, 19.9799994, 0, 0, 0, 0, 40.6370773, -116.9448241, 1376.900238, 0, 9.5628, 24.1340, 
23:4:47, 38459.0073547, 10497, 0.0, 0.3239999, 0, 19.9799994, 0, 0, 0, 0, 40.6370811, -116.9448241, 1377.1702575, 0, 9.5628, 24.2913, 
23:4:48, 39459.007843, 10497, 0.0, 0.4679999, 0, 19.9799994, 0, 0, 0, 0, 40.6370811, -116.9448241, 1377.2342224, 0, 9.6446, 24.2913, 
23:4:48, 40460.007843, 10497, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6370811, -116.9448241, 1377.275238, 0, 9.6446, 24.5243, 
23:4:49, 41459.0080261, 10497, 0.0, 0.6119999, 0, 19.9799994, 0, 0, 0, 0, 40.6370811, -116.9448241, 1377.3492126, 0, 9.6446, 24.2913, 
23:4:50, 42460.0082092, 10497, 0.0, 0.3959999, 0, 19.9799994, 0, 0, 0, 0, 40.6370811, -116.9448241, 1377.6772155, 0, 9.5202, 24.2913, 
23:4:51, 43459.0083312, 10497, 0.0, 0.3959999, 0, 19.9799994, 0, 0, 0, 0, 40.6370887, -116.9448241, 1378.0491638, 0, 9.5628, 24.5243, 
23:4:53, 44460.0085754, 10497, 0.0, 0.4679999, 0, 19.9799994, 0, 0, 0, 0, 40.6370887, -116.9448241, 1378.5402526, 0, 9.6446, 24.2913, 
23:4:54, 45459.0088195, 10497, 0.0, 0.5399999, 0, 19.9799994, 0, 0, 0, 0, 40.6370887, -116.9448241, 1378.9291686, 0, 9.5202, 24.2913, 
23:4:54, 46459.0088195, 10497, 0.0, 0.3959999, 0, 19.9799994, 0, 0, 0, 0, 40.6370887, -116.9448241, 1378.9062194, 0, 9.5628, 24.2913, 
23:4:55, 47460.0093078, 10497, 0.0, 0.4319999, 0, 19.9799994, 0, 0, 0, 0, 40.6370887, -116.9448241, 1378.9352721, 0, 9.5628, 24.5243, 
23:4:56, 48459.0093078, 10497, 0.0, 0.4319999, 0, 19.9799994, 0, 0, 0, 0, 40.6370887, -116.9448241, 1378.6662292, 0, 9.5628, 24.5243, 
23:4:58, 49460.0097961, 10497, 0.0, 0.2879999, 0, 19.9799994, 0, 0, 0, 0, 40.6370887, -116.9448394, 1378.4642028, 0, 9.5202, 24.5243, 
23:4:59, 50457.007843, 10497, 0.0, 0.6479999, 0, 19.9799994, 0, 0, 0, 0, 40.6370887, -116.9448394, 1378.3351745, 0, 9.6446, 24.2913, 
23:4:59, 51460.0080261, 10497, 0.0, 0.2879999, 0, 19.9799994, 0, 0, 0, 0, 40.6370887, -116.9448394, 1378.2322692, 0, 9.5202, 24.1340, 
23:5:0, 52459.0082092, 10497, 0.0, 0.3959999, 0, 19.9799994, 0, 0, 0, 0, 40.6370887, -116.9448394, 1378.4212341, 0, 9.5628, 24.2913, 
23:5:1, 53459.0083312, 10497, 0.0, 0.3239999, 0, 19.9799994, 0, 0, 0, 0, 40.6370925, -116.9448394, 1378.8031921, 0, 9.5628, 24.2913, 
23:5:2, 54459.0085754, 10497, 0.0, 0.4319999, 0, 19.9799994, 0, 0, 0, 0, 40.6370925, -116.9448394, 1379.0121765, 0, 9.6446, 24.2913, 
23:5:4, 55461.0088195, 10496, 0.0, 0.6119999, 0, 19.9799994, 0, 0, 0, 0, 40.6370963, -116.9448394, 1379.4031677, 0, 9.5628, 24.2913, 
23:5:4, 56460.0088195, 10496, 0.0, 0.5399999, 0, 19.9799994, 0, 0, 0, 0, 40.6370963, -116.9448394, 1379.4302673, 0, 9.5628, 24.2913, 
23:5:5, 57459.0093078, 10496, 0.0, 0.3959999, 0, 19.9799994, 0, 0, 0, 0, 40.6370963, -116.9448394, 1379.4441833, 0, 9.5628, 24.2913, 
23:5:6, 58460.0093078, 10496, 0.0, 0.6119999, 0, 19.9799994, 0, 0, 0, 0, 40.6370963, -116.9448394, 1379.4811706, 0, 9.6016, 24.2913, 
23:5:7, 59459.0097961, 10496, 0.0, 0.6119999, 0, 19.9799994, 0, 0, 0, 0, 40.6370963, -116.9448394, 1379.638153, 0, 9.5628, 24.2913, 
23:5:8, 60460.0117492, 10496, 0.0, 0.5399999, 0, 19.9799994, 0, 0, 0, 0, 40.6371001, -116.9448394, 1379.4722595, 0, 9.6446, 24.2913, 
23:5:10, 61459.0119323, 10496, 0.0, 0.7199999, 0, 19.9799994, 0, 0, 0, 0, 40.6371001, -116.9448394, 1379.1252136, 0, 9.6446, 24.2913, 
23:5:11, 62459.0121154, 10496, 0.0, 0.9359999, 0, 19.9799994, 0, 0, 0, 0, 40.6371078, -116.9448394, 1378.9491881, 0, 9.5628, 24.2913, 
23:5:11, 63460.0122375, 10496, 0.0, 0.9359999, 0, 19.9799994, 0, 0, 0, 0, 40.6371078, -116.9448394, 1378.8702087, 0, 9.5202, 24.5243, 
23:5:12, 64459.0124816, 10496, 0.0, 0.3959999, 0, 19.9799994, 0, 0, 0, 0, 40.6371078, -116.9448394, 1378.763153, 0, 9.5628, 24.5243, 
23:5:13, 65460.0127258, 10496, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371078, -116.9448394, 1378.9851989, 0, 9.5202, 24.2913, 
23:5:14, 66459.0127258, 10496, 0.0, 0.5399999, 0, 19.9799994, 0, 0, 0, 0, 40.6371078, -116.9448394, 1379.013153, 0, 9.5628, 24.2913, 
23:5:15, 67460.0132141, 10496, 0.0, 0.9719998, 0, 19.9799994, 0, 0, 0, 0, 40.6371078, -116.9448394, 1378.7611999, 0, 9.5628, 24.5243, 
23:5:17, 68459.0132141, 10495, 0.0, 0.9719998, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448394, 1378.6791686, 0, 9.5628, 24.3675, 
23:5:18, 69459.0137023, 10496, 0.0, 0.9, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1378.7372741, 0, 9.6446, 24.2913, 
23:5:18, 70459.0156555, 10496, 0.0, 0.9719998, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1378.6991882, 0, 9.5628, 24.2913, 
23:5:19, 71459.0158386, 10495, 0.0, 0.6839999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448394, 1379.0862731, 0, 9.5202, 24.1340, 
23:5:21, 72460.0160217, 10495, 0.0, 0.7919999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448394, 1379.723236, 0, 9.6446, 24.2913, 
23:5:22, 73459.0161437, 10495, 0.0, 0.3959999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448394, 1380.70224, 0, 9.6016, 24.3675, 
23:5:22, 74460.0163879, 10495, 0.0, 0.2879999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448394, 1381.3711852, 0, 9.6446, 24.2913, 
23:5:23, 75459.016632, 10495, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448394, 1381.5961608, 0, 9.6446, 24.2913, 
23:5:25, 76460.016632, 10495, 0.0, 0.3239999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448241, 1382.7582702, 0, 9.5202, 24.5243, 
23:5:26, 77459.0171203, 10495, 0.0, 0.3959999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448241, 1383.4482116, 0, 9.5202, 24.2913, 
23:5:27, 78459.0171203, 10495, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448241, 1383.6552428, 0, 9.6446, 24.5243, 
23:5:28, 79460.0176086, 10495, 0.0, 0.3959999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448241, 1384.5712585, 0, 9.5628, 24.2913, 
23:5:28, 80459.0156555, 10495, 0.0, 0.4679999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448241, 1385.032196, 0, 9.5202, 24.5243, 
23:5:29, 81460.0158386, 10494, 0.0, 0.5039999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448165, 1385.5701599, 0, 9.5628, 24.1340, 
23:5:30, 82459.0160217, 10495, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448241, 1385.6211852, 0, 9.5628, 24.2913, 
23:5:32, 83460.0161437, 10495, 0.0, 0.6479999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448241, 1386.2292175, 0, 9.5628, 24.2913, 
23:5:33, 84564.0163879, 10494, 0.0, 0.6119999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1386.8511657, 0, 9.5202, 24.2913, 
23:5:33, 85459.016632, 10494, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1387.0181579, 0, 9.5628, 24.2913, 
23:5:33, 86459.016632, 10494, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1387.0181579, 0, 9.5628, 24.2913, 
23:5:33, 87459.0171203, 10494, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1387.0181579, 0, 9.6446, 24.2913, 
23:5:33, 88460.0171203, 10494, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1387.0181579, 0, 9.5628, 24.2913, 
23:5:33, 89459.0176086, 10494, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1387.0181579, 0, 9.5202, 24.2913, 
23:5:33, 90460.0156555, 10494, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1387.0181579, 0, 9.6016, 24.2913, 
23:5:33, 91459.0158386, 10494, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1387.0181579, 0, 9.5628, 24.5243, 
23:5:33, 92460.0160217, 10494, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1387.0181579, 0, 9.5628, 24.2913, 
23:5:33, 93459.0161437, 10494, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1387.0181579, 0, 9.5628, 24.1340, 
23:5:33, 94459.0163879, 10494, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1387.0181579, 0, 9.5202, 24.2913,  GPS lost
23:5:43, 95460.016632, 10494, 0.0, 0.5399999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448241, 1388.301239, 0, 9.6446, 24.2913, 
23:5:44, 96459.016632, 10492, 0.0, 0.3959999, 0, 19.9799994, 0, 0, 0, 0, 40.6371345, -116.9448012, 1390.8212585, 0, 9.6446, 24.2913, 
23:5:46, 97460.0171203, 10492, 0.0, 0.1799999, 0, 19.9799994, 0, 0, 0, 0, 40.6371345, -116.9448012, 1391.8372497, 0, 9.6446, 24.2913, 
23:5:47, 98459.0171203, 10492, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371345, -116.9448012, 1391.6841735, 0, 9.5628, 24.2913, 
23:5:48, 99460.0176086, 10492, 0.0, 0.6119999, 0, 19.9799994, 0, 0, 0, 0, 40.6371345, -116.9448012, 1391.874237, 0, 9.5628, 24.5243, 
23:5:48, 100459.023468, 10492, 0.0, 0.6119999, 0, 19.9799994, 0, 0, 0, 0, 40.6371345, -116.9448012, 1392.0181579, 0, 9.6446, 24.5243, 
23:5:49, 101459.0236511, 10492, 0.0, 0.3239999, 0, 19.9799994, 0, 0, 0, 0, 40.6371345, -116.9448012, 1392.4052429, 0, 9.5628, 24.1340, 
23:5:50, 102459.0238342, 10492, 0.0, 0.7199999, 0, 19.9799994, 0, 0, 0, 0, 40.6371345, -116.9448012, 1392.3601989, 0, 9.5628, 24.5243, 
23:5:51, 103459.0239562, 10493, 0.0, 1.2959999, 0, 19.9799994, 0, 0, 0, 0, 40.6371345, -116.9448165, 1392.150238, 0, 9.5628, 24.2913, 
23:5:53, 104460.0242004, 10493, 0.0, 0.4679999, 0, 19.9799994, 0, 0, 0, 0, 40.6371345, -116.9448165, 1392.2292175, 0, 9.5628, 24.2913, 
23:5:53, 105459.0244445, 10493, 0.0, 0.6479999, 0, 19.9799994, 0, 0, 0, 0, 40.6371345, -116.9448165, 1391.9902038, 0, 9.5628, 24.2913, 
23:5:54, 106460.0244445, 10493, 0.0, 0.2879999, 0, 19.9799994, 0, 0, 0, 0, 40.6371268, -116.9448165, 1391.9632262, 0, 9.6446, 24.2913, 
23:5:55, 107462.0249328, 10494, 0.0, 1.1159999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448165, 1391.6752624, 0, 9.5202, 24.2913, 
23:5:57, 108460.0249328, 10494, 0.0, 1.1879999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448012, 1390.2912292, 0, 9.5628, 24.2913, 
23:5:58, 109459.0254211, 10494, 0.0, 0.4319999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448012, 1390.6161803, 0, 9.6446, 24.2913, 
23:5:58, 110459.0254211, 10493, 0.0, 0.1079999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448012, 1390.8301696, 0, 9.5628, 24.2913, 
23:5:59, 111460.0256042, 10493, 0.0, 0.1799999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448012, 1391.1092224, 0, 9.5628, 24.2913, 
23:6:0, 112459.0257873, 10493, 0.0, 0.5399999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448012, 1391.4432067, 0, 9.5202, 24.2913, 
23:6:2, 113460.0259094, 10494, 0.0, 0.5039999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448165, 1391.0541686, 0, 9.5628, 24.2913, 
23:6:2, 114459.0261535, 10494, 0.0, 0.6119999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448165, 1390.8572692, 0, 9.5628, 24.2913, 
23:6:3, 115460.0263977, 10494, 0.0, 0.6839999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448165, 1390.4622497, 0, 9.5628, 24.2913, 
23:6:4, 116459.0263977, 10495, 0.0, 0.7919999, 0, 19.9799994, 0, 0, 0, 0, 40.6371192, -116.9448241, 1390.058197, 0, 9.5628, 24.2913, 
23:6:6, 117459.0268859, 10495, 0.0, 1.2239999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448241, 1389.3401794, 0, 9.5628, 24.2913, 
23:6:7, 118459.0268859, 10495, 0.0, 1.0079998, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448394, 1388.6812438, 0, 9.5628, 24.5243, 
23:6:7, 119459.0273742, 10495, 0.0, 0.9359999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448394, 1388.4582214, 0, 9.5202, 24.2913, 
23:6:8, 120460.0273742, 10495, 0.0, 0.9, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448394, 1388.4842223, 0, 9.5202, 24.2913, 
23:6:9, 121459.0275573, 10496, 0.0, 0.7919999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1388.4122009, 0, 9.6016, 24.2913, 
23:6:11, 122460.0277404, 10496, 0.0, 0.8639999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1388.1192321, 0, 9.6446, 24.2913, 
23:6:12, 123459.0278625, 10496, 0.0, 1.2239999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1388.0352478, 0, 9.5628, 24.2913, 
23:6:12, 124460.0281066, 10496, 0.0, 0.7919999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1387.9911803, 0, 9.5202, 24.2913, 
23:6:13, 125459.0283508, 10496, 0.0, 0.6479999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1388.3251647, 0, 9.5202, 24.2913, 
23:6:14, 126459.0283508, 10496, 0.0, 0.5039999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1388.8392028, 0, 9.5628, 24.2913, 
23:6:15, 127460.0288391, 10496, 0.0, 0.5399999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1389.1781921, 0, 9.5628, 24.2913, 
23:6:16, 128459.0288391, 10496, 0.0, 0.2879999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1389.8542175, 0, 9.5202, 24.2913, 
23:6:17, 129460.0293273, 10496, 0.0, 0.5759999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1389.6452331, 0, 9.5628, 24.5243, 
23:6:18, 130459.0293273, 10496, 0.0, 0.8279999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1389.3582458, 0, 9.6446, 24.2913, 
23:6:19, 131460.0295104, 10496, 0.0, 0.6839999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1389.1092224, 0, 9.6446, 24.2913, 
23:6:21, 132459.0296936, 10496, 0.0, 1.0799999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1388.6581725, 0, 9.5202, 24.2913, 
23:6:22, 133459.0298156, 10496, 0.0, 1.5119999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1388.6342468, 0, 9.5202, 24.2913, 
23:6:23, 134459.0300598, 10496, 0.0, 1.1159999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1388.9382018, 0, 9.5628, 24.2913, 
23:6:23, 135459.0303039, 10496, 0.0, 0.8639999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1389.0841979, 0, 9.5628, 24.2913, 
23:6:24, 136460.0303039, 10496, 0.0, 0.5039999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1389.2721862, 0, 9.6446, 24.5243, 
23:6:26, 137459.0307922, 10496, 0.0, 0.5039999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1389.6822204, 0, 9.5628, 24.5243, 
23:6:26, 138460.0307922, 10496, 0.0, 0.3599999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1389.8002624, 0, 9.5628, 24.2913, 
23:6:27, 139459.0312805, 10496, 0.0, 1.1159999, 0, 19.9799994, 0, 0, 0, 0, 40.6371154, -116.9448546, 1389.7842712, 0, 9.5628, 24.2913, 
